anio;region;departamento;rango_edad;sexo;pob
2031;Amazonía;Amazonas;0 - 4;Masculino;4605
2031;Amazonía;Amazonas;10 - 14;Masculino;4702
2031;Amazonía;Amazonas;15 - 19;Masculino;4868
2031;Amazonía;Amazonas;20 - 24;Masculino;4678
2031;Amazonía;Amazonas;25 - 29;Masculino;4164
2031;Amazonía;Amazonas;30 - 34;Masculino;3654
2031;Amazonía;Amazonas;35 - 39;Masculino;3222
2031;Amazonía;Amazonas;40 - 44;Masculino;2806
2031;Amazonía;Amazonas;45 - 49;Masculino;2400
2031;Amazonía;Amazonas;5 - 9;Masculino;4610
2031;Amazonía;Amazonas;50 - 54;Masculino;1979
2031;Amazonía;Amazonas;55 - 59;Masculino;1550
2031;Amazonía;Amazonas;60 - 64;Masculino;1219
2031;Amazonía;Amazonas;65 - 69;Masculino;922
2031;Amazonía;Amazonas;70 - 74;Masculino;697
2031;Amazonía;Amazonas;75 - 79;Masculino;433
2031;Amazonía;Amazonas;80 - 84;Masculino;241
2031;Amazonía;Amazonas;85 - 89;Masculino;173
2032;Amazonía;Amazonas;0 - 4;Femenino;4380
2032;Amazonía;Amazonas;10 - 14;Femenino;4544
2032;Amazonía;Amazonas;15 - 19;Femenino;4675
2032;Amazonía;Amazonas;20 - 24;Femenino;4530
2032;Amazonía;Amazonas;25 - 29;Femenino;4052
2032;Amazonía;Amazonas;30 - 34;Femenino;3571
2032;Amazonía;Amazonas;35 - 39;Femenino;3150
2032;Amazonía;Amazonas;40 - 44;Femenino;2899
2032;Amazonía;Amazonas;45 - 49;Femenino;2508
2032;Amazonía;Amazonas;5 - 9;Femenino;4423
2032;Amazonía;Amazonas;50 - 54;Femenino;2058
2032;Amazonía;Amazonas;55 - 59;Femenino;1625
2032;Amazonía;Amazonas;60 - 64;Femenino;1382
2032;Amazonía;Amazonas;65 - 69;Femenino;1107
2032;Amazonía;Amazonas;70 - 74;Femenino;827
2032;Amazonía;Amazonas;75 - 79;Femenino;557
2032;Amazonía;Amazonas;80 - 84;Femenino;332
2032;Amazonía;Amazonas;85 - 89;Femenino;291
2032;Amazonía;Amazonas;0 - 4;Masculino;4572
2032;Amazonía;Amazonas;10 - 14;Masculino;4652
2032;Amazonía;Amazonas;15 - 19;Masculino;4828
2032;Amazonía;Amazonas;20 - 24;Masculino;4694
2032;Amazonía;Amazonas;25 - 29;Masculino;4220
2032;Amazonía;Amazonas;30 - 34;Masculino;3719
2032;Amazonía;Amazonas;35 - 39;Masculino;3275
2032;Amazonía;Amazonas;40 - 44;Masculino;2870
2032;Amazonía;Amazonas;45 - 49;Masculino;2457
2032;Amazonía;Amazonas;5 - 9;Masculino;4591
2032;Amazonía;Amazonas;50 - 54;Masculino;2036
2032;Amazonía;Amazonas;55 - 59;Masculino;1585
2032;Amazonía;Amazonas;60 - 64;Masculino;1253
2032;Amazonía;Amazonas;65 - 69;Masculino;933
2032;Amazonía;Amazonas;70 - 74;Masculino;721
2032;Amazonía;Amazonas;75 - 79;Masculino;447
2032;Amazonía;Amazonas;80 - 84;Masculino;256
2032;Amazonía;Amazonas;85 - 89;Masculino;171
2033;Amazonía;Amazonas;0 - 4;Femenino;4347
2033;Amazonía;Amazonas;10 - 14;Femenino;4522
2033;Amazonía;Amazonas;15 - 19;Femenino;4619
2033;Amazonía;Amazonas;20 - 24;Femenino;4562
2033;Amazonía;Amazonas;25 - 29;Femenino;4140
2033;Amazonía;Amazonas;30 - 34;Femenino;3658
2033;Amazonía;Amazonas;35 - 39;Femenino;3209
2033;Amazonía;Amazonas;40 - 44;Femenino;2944
2033;Amazonía;Amazonas;45 - 49;Femenino;2569
2033;Amazonía;Amazonas;5 - 9;Femenino;4398
2033;Amazonía;Amazonas;50 - 54;Femenino;2128
2033;Amazonía;Amazonas;55 - 59;Femenino;1672
2033;Amazonía;Amazonas;60 - 64;Femenino;1410
2033;Amazonía;Amazonas;65 - 69;Femenino;1144
2033;Amazonía;Amazonas;70 - 74;Femenino;861
2033;Amazonía;Amazonas;75 - 79;Femenino;582
2033;Amazonía;Amazonas;80 - 84;Femenino;353
2033;Amazonía;Amazonas;85 - 89;Femenino;295
2033;Amazonía;Amazonas;0 - 4;Masculino;4542
2033;Amazonía;Amazonas;10 - 14;Masculino;4622
2033;Amazonía;Amazonas;15 - 19;Masculino;4767
2033;Amazonía;Amazonas;20 - 24;Masculino;4704
2033;Amazonía;Amazonas;25 - 29;Masculino;4275
2033;Amazonía;Amazonas;30 - 34;Masculino;3774
2033;Amazonía;Amazonas;35 - 39;Masculino;3332
2033;Amazonía;Amazonas;40 - 44;Masculino;2937
2033;Amazonía;Amazonas;45 - 49;Masculino;2503
2033;Amazonía;Amazonas;5 - 9;Masculino;4563
2033;Amazonía;Amazonas;50 - 54;Masculino;2093
2033;Amazonía;Amazonas;55 - 59;Masculino;1639
2033;Amazonía;Amazonas;60 - 64;Masculino;1278
2033;Amazonía;Amazonas;65 - 69;Masculino;950
2033;Amazonía;Amazonas;70 - 74;Masculino;737
2033;Amazonía;Amazonas;75 - 79;Masculino;469
2033;Amazonía;Amazonas;80 - 84;Masculino;266
2033;Amazonía;Amazonas;85 - 89;Masculino;175
2034;Amazonía;Amazonas;0 - 4;Femenino;4320
2034;Amazonía;Amazonas;10 - 14;Femenino;4492
2034;Amazonía;Amazonas;15 - 19;Femenino;4573
2034;Amazonía;Amazonas;20 - 24;Femenino;4573
2034;Amazonía;Amazonas;25 - 29;Femenino;4220
2034;Amazonía;Amazonas;30 - 34;Femenino;3743
2034;Amazonía;Amazonas;35 - 39;Femenino;3283
2034;Amazonía;Amazonas;40 - 44;Femenino;2983
2034;Amazonía;Amazonas;45 - 49;Femenino;2624
2034;Amazonía;Amazonas;5 - 9;Femenino;4367
2034;Amazonía;Amazonas;50 - 54;Femenino;2200
2034;Amazonía;Amazonas;55 - 59;Femenino;1734
2034;Amazonía;Amazonas;60 - 64;Femenino;1433
2034;Amazonía;Amazonas;65 - 69;Femenino;1179
2034;Amazonía;Amazonas;70 - 74;Femenino;893
2034;Amazonía;Amazonas;75 - 79;Femenino;612
2034;Amazonía;Amazonas;80 - 84;Femenino;371
2034;Amazonía;Amazonas;85 - 89;Femenino;303
2034;Amazonía;Amazonas;0 - 4;Masculino;4516
2034;Amazonía;Amazonas;10 - 14;Masculino;4592
2034;Amazonía;Amazonas;15 - 19;Masculino;4711
2034;Amazonía;Amazonas;20 - 24;Masculino;4701
2034;Amazonía;Amazonas;25 - 29;Masculino;4318
2034;Amazonía;Amazonas;30 - 34;Masculino;3831
2034;Amazonía;Amazonas;35 - 39;Masculino;3391
2034;Amazonía;Amazonas;40 - 44;Masculino;2999
2034;Amazonía;Amazonas;45 - 49;Masculino;2551
2034;Amazonía;Amazonas;5 - 9;Masculino;4530
2034;Amazonía;Amazonas;50 - 54;Masculino;2156
2034;Amazonía;Amazonas;55 - 59;Masculino;1690
2034;Amazonía;Amazonas;60 - 64;Masculino;1303
2034;Amazonía;Amazonas;65 - 69;Masculino;972
2034;Amazonía;Amazonas;70 - 74;Masculino;751
2034;Amazonía;Amazonas;75 - 79;Masculino;489
2034;Amazonía;Amazonas;80 - 84;Masculino;279
2034;Amazonía;Amazonas;85 - 89;Masculino;178
2035;Amazonía;Amazonas;0 - 4;Femenino;4296
2035;Amazonía;Amazonas;10 - 14;Femenino;4445
2035;Amazonía;Amazonas;15 - 19;Femenino;4542
2035;Amazonía;Amazonas;20 - 24;Femenino;4573
2035;Amazonía;Amazonas;25 - 29;Femenino;4292
2035;Amazonía;Amazonas;30 - 34;Femenino;3823
2035;Amazonía;Amazonas;35 - 39;Femenino;3362
2035;Amazonía;Amazonas;40 - 44;Femenino;3016
2035;Amazonía;Amazonas;45 - 49;Femenino;2687
2035;Amazonía;Amazonas;5 - 9;Femenino;4336
2035;Amazonía;Amazonas;50 - 54;Femenino;2269
2035;Amazonía;Amazonas;55 - 59;Femenino;1800
2035;Amazonía;Amazonas;60 - 64;Femenino;1451
2035;Amazonía;Amazonas;65 - 69;Femenino;1218
2035;Amazonía;Amazonas;70 - 74;Femenino;927
2035;Amazonía;Amazonas;75 - 79;Femenino;643
2035;Amazonía;Amazonas;80 - 84;Femenino;388
2035;Amazonía;Amazonas;85 - 89;Femenino;314
2035;Amazonía;Amazonas;0 - 4;Masculino;4491
2035;Amazonía;Amazonas;10 - 14;Masculino;4555
2035;Amazonía;Amazonas;15 - 19;Masculino;4665
2035;Amazonía;Amazonas;20 - 24;Masculino;4687
2035;Amazonía;Amazonas;25 - 29;Masculino;4358
2035;Amazonía;Amazonas;30 - 34;Masculino;3885
2035;Amazonía;Amazonas;35 - 39;Masculino;3445
2035;Amazonía;Amazonas;40 - 44;Masculino;3054
2035;Amazonía;Amazonas;45 - 49;Masculino;2611
2035;Amazonía;Amazonas;5 - 9;Masculino;4495
2035;Amazonía;Amazonas;50 - 54;Masculino;2204
2035;Amazonía;Amazonas;55 - 59;Masculino;1748
2035;Amazonía;Amazonas;60 - 64;Masculino;1337
2035;Amazonía;Amazonas;65 - 69;Masculino;1000
2035;Amazonía;Amazonas;70 - 74;Masculino;762
2035;Amazonía;Amazonas;75 - 79;Masculino;509
2035;Amazonía;Amazonas;80 - 84;Masculino;291
2035;Amazonía;Amazonas;85 - 89;Masculino;184
2018;Andina;Antioquia;0 - 4;Femenino;220648
2018;Andina;Antioquia;10 - 14;Femenino;236503
2018;Andina;Antioquia;15 - 19;Femenino;259225
2018;Andina;Antioquia;20 - 24;Femenino;281788
2018;Andina;Antioquia;25 - 29;Femenino;276814
2018;Andina;Antioquia;30 - 34;Femenino;255356
2018;Andina;Antioquia;35 - 39;Femenino;240840
2018;Andina;Antioquia;40 - 44;Femenino;208366
2018;Andina;Antioquia;45 - 49;Femenino;207031
2018;Andina;Antioquia;5 - 9;Femenino;224902
2018;Andina;Antioquia;50 - 54;Femenino;217104
2018;Andina;Antioquia;55 - 59;Femenino;195656
2018;Andina;Antioquia;60 - 64;Femenino;158701
2018;Andina;Antioquia;65 - 69;Femenino;120554
2018;Andina;Antioquia;70 - 74;Femenino;86536
2018;Andina;Antioquia;75 - 79;Femenino;55715
2018;Andina;Antioquia;80 - 84;Femenino;33081
2018;Andina;Antioquia;85 - 89;Femenino;34123
2018;Andina;Antioquia;0 - 4;Masculino;230491
2018;Andina;Antioquia;10 - 14;Masculino;246682
2018;Andina;Antioquia;15 - 19;Masculino;267830
2018;Andina;Antioquia;20 - 24;Masculino;284886
2018;Andina;Antioquia;25 - 29;Masculino;274746
2018;Andina;Antioquia;30 - 34;Masculino;247457
2018;Andina;Antioquia;35 - 39;Masculino;224267
2018;Andina;Antioquia;40 - 44;Masculino;184017
2018;Andina;Antioquia;45 - 49;Masculino;176109
2018;Andina;Antioquia;5 - 9;Masculino;235055
2018;Andina;Antioquia;50 - 54;Masculino;181360
2018;Andina;Antioquia;55 - 59;Masculino;160469
2018;Andina;Antioquia;60 - 64;Masculino;127603
2018;Andina;Antioquia;65 - 69;Masculino;95068
2018;Andina;Antioquia;70 - 74;Masculino;66897
2018;Andina;Antioquia;75 - 79;Masculino;42443
2018;Andina;Antioquia;80 - 84;Masculino;24766
2018;Andina;Antioquia;85 - 89;Masculino;24013
2019;Andina;Antioquia;0 - 4;Femenino;223795
2019;Andina;Antioquia;10 - 14;Femenino;236224
2019;Andina;Antioquia;15 - 19;Femenino;257455
2019;Andina;Antioquia;20 - 24;Femenino;283989
2019;Andina;Antioquia;25 - 29;Femenino;284943
2019;Andina;Antioquia;30 - 34;Femenino;263166
2019;Andina;Antioquia;35 - 39;Femenino;248484
2019;Andina;Antioquia;40 - 44;Femenino;216033
2019;Andina;Antioquia;45 - 49;Femenino;206413
2019;Andina;Antioquia;5 - 9;Femenino;226683
2019;Andina;Antioquia;50 - 54;Femenino;218125
2019;Andina;Antioquia;55 - 59;Femenino;202588
2019;Andina;Antioquia;60 - 64;Femenino;166566
2019;Andina;Antioquia;65 - 69;Femenino;127359
2019;Andina;Antioquia;70 - 74;Femenino;92053
2019;Andina;Antioquia;75 - 79;Femenino;59993
2019;Andina;Antioquia;80 - 84;Femenino;35498
2019;Andina;Antioquia;85 - 89;Femenino;35836
2019;Andina;Antioquia;0 - 4;Masculino;234159
2019;Andina;Antioquia;10 - 14;Masculino;246570
2019;Andina;Antioquia;15 - 19;Masculino;266395
2019;Andina;Antioquia;20 - 24;Masculino;288343
2019;Andina;Antioquia;25 - 29;Masculino;284185
2019;Andina;Antioquia;30 - 34;Masculino;256672
2019;Andina;Antioquia;35 - 39;Masculino;233542
2019;Andina;Antioquia;40 - 44;Masculino;192944
2019;Andina;Antioquia;45 - 49;Masculino;176402
2019;Andina;Antioquia;5 - 9;Masculino;237195
2019;Andina;Antioquia;50 - 54;Masculino;182305
2019;Andina;Antioquia;55 - 59;Masculino;166034
2019;Andina;Antioquia;60 - 64;Masculino;133755
2019;Andina;Antioquia;65 - 69;Masculino;99959
2019;Andina;Antioquia;70 - 74;Masculino;70562
2019;Andina;Antioquia;75 - 79;Masculino;45067
2019;Andina;Antioquia;80 - 84;Masculino;26119
2019;Andina;Antioquia;85 - 89;Masculino;24795
2020;Andina;Antioquia;0 - 4;Femenino;222264
2020;Andina;Antioquia;10 - 14;Femenino;233911
2020;Andina;Antioquia;15 - 19;Femenino;252079
2020;Andina;Antioquia;20 - 24;Femenino;284744
2020;Andina;Antioquia;25 - 29;Femenino;292140
2020;Andina;Antioquia;30 - 34;Femenino;270615
2020;Andina;Antioquia;35 - 39;Femenino;253863
2020;Andina;Antioquia;40 - 44;Femenino;224846
2020;Andina;Antioquia;45 - 49;Femenino;206612
2020;Andina;Antioquia;5 - 9;Femenino;227033
2020;Andina;Antioquia;50 - 54;Femenino;217417
2020;Andina;Antioquia;55 - 59;Femenino;208322
2020;Andina;Antioquia;60 - 64;Femenino;173751
2020;Andina;Antioquia;65 - 69;Femenino;133943
2020;Andina;Antioquia;70 - 74;Femenino;97396
2020;Andina;Antioquia;75 - 79;Femenino;64299
2020;Andina;Antioquia;80 - 84;Femenino;37826
2020;Andina;Antioquia;85 - 89;Femenino;36439
2020;Andina;Antioquia;0 - 4;Masculino;231328
2020;Andina;Antioquia;10 - 14;Masculino;243620
2020;Andina;Antioquia;15 - 19;Masculino;260484
2020;Andina;Antioquia;20 - 24;Masculino;288037
2020;Andina;Antioquia;25 - 29;Masculino;292135
2020;Andina;Antioquia;30 - 34;Masculino;265983
2020;Andina;Antioquia;35 - 39;Masculino;240749
2020;Andina;Antioquia;40 - 44;Masculino;202646
2020;Andina;Antioquia;45 - 49;Masculino;177112
2020;Andina;Antioquia;5 - 9;Masculino;237301
2020;Andina;Antioquia;50 - 54;Masculino;181665
2020;Andina;Antioquia;55 - 59;Masculino;170769
2020;Andina;Antioquia;60 - 64;Masculino;139247
2020;Andina;Antioquia;65 - 69;Masculino;104818
2020;Andina;Antioquia;70 - 74;Masculino;74360
2020;Andina;Antioquia;75 - 79;Masculino;47945
2020;Andina;Antioquia;80 - 84;Masculino;27673
2020;Andina;Antioquia;85 - 89;Masculino;26029
2021;Andina;Antioquia;0 - 4;Femenino;220014
2021;Andina;Antioquia;10 - 14;Femenino;232784
2021;Andina;Antioquia;15 - 19;Femenino;248150
2021;Andina;Antioquia;20 - 24;Femenino;281654
2021;Andina;Antioquia;25 - 29;Femenino;296292
2021;Andina;Antioquia;30 - 34;Femenino;277847
2021;Andina;Antioquia;35 - 39;Femenino;257767
2021;Andina;Antioquia;40 - 44;Femenino;233561
2021;Andina;Antioquia;45 - 49;Femenino;207411
2021;Andina;Antioquia;5 - 9;Femenino;227594
2021;Andina;Antioquia;50 - 54;Femenino;215234
2021;Andina;Antioquia;55 - 59;Femenino;212837
2021;Andina;Antioquia;60 - 64;Femenino;180417
2021;Andina;Antioquia;65 - 69;Femenino;140246
2021;Andina;Antioquia;70 - 74;Femenino;102208
2021;Andina;Antioquia;75 - 79;Femenino;68102
2021;Andina;Antioquia;80 - 84;Femenino;39829
2021;Andina;Antioquia;85 - 89;Femenino;36450
2021;Andina;Antioquia;0 - 4;Masculino;228701
2021;Andina;Antioquia;10 - 14;Masculino;242429
2021;Andina;Antioquia;15 - 19;Masculino;256527
2021;Andina;Antioquia;20 - 24;Masculino;285091
2021;Andina;Antioquia;25 - 29;Masculino;296648
2021;Andina;Antioquia;30 - 34;Masculino;274320
2021;Andina;Antioquia;35 - 39;Masculino;246354
2021;Andina;Antioquia;40 - 44;Masculino;212600
2021;Andina;Antioquia;45 - 49;Masculino;178804
2021;Andina;Antioquia;5 - 9;Masculino;237854
2021;Andina;Antioquia;50 - 54;Masculino;179923
2021;Andina;Antioquia;55 - 59;Masculino;174369
2021;Andina;Antioquia;60 - 64;Masculino;144217
2021;Andina;Antioquia;65 - 69;Masculino;109137
2021;Andina;Antioquia;70 - 74;Masculino;77212
2021;Andina;Antioquia;75 - 79;Masculino;49912
2021;Andina;Antioquia;80 - 84;Masculino;28439
2021;Andina;Antioquia;85 - 89;Masculino;25285
2022;Andina;Antioquia;0 - 4;Femenino;216139
2022;Andina;Antioquia;10 - 14;Femenino;231964
2022;Andina;Antioquia;15 - 19;Femenino;244668
2022;Andina;Antioquia;20 - 24;Femenino;277102
2022;Andina;Antioquia;25 - 29;Femenino;298680
2022;Andina;Antioquia;30 - 34;Femenino;284493
2022;Andina;Antioquia;35 - 39;Femenino;261251
2022;Andina;Antioquia;40 - 44;Femenino;241534
2022;Andina;Antioquia;45 - 49;Femenino;209717
2022;Andina;Antioquia;5 - 9;Femenino;227974
2022;Andina;Antioquia;50 - 54;Femenino;212564
2022;Andina;Antioquia;55 - 59;Femenino;215744
2022;Andina;Antioquia;60 - 64;Femenino;186628
2022;Andina;Antioquia;65 - 69;Femenino;146400
2022;Andina;Antioquia;70 - 74;Femenino;106890
2022;Andina;Antioquia;75 - 79;Femenino;71704
2022;Andina;Antioquia;80 - 84;Femenino;41792
2022;Andina;Antioquia;85 - 89;Femenino;36427
2022;Andina;Antioquia;0 - 4;Masculino;224414
2022;Andina;Antioquia;10 - 14;Masculino;241524
2022;Andina;Antioquia;15 - 19;Masculino;252864
2022;Andina;Antioquia;20 - 24;Masculino;280849
2022;Andina;Antioquia;25 - 29;Masculino;299314
2022;Andina;Antioquia;30 - 34;Masculino;281840
2022;Andina;Antioquia;35 - 39;Masculino;251396
2022;Andina;Antioquia;40 - 44;Masculino;221807
2022;Andina;Antioquia;45 - 49;Masculino;181978
2022;Andina;Antioquia;5 - 9;Masculino;238249
2022;Andina;Antioquia;50 - 54;Masculino;177810
2022;Andina;Antioquia;55 - 59;Masculino;176570
2022;Andina;Antioquia;60 - 64;Masculino;148841
2022;Andina;Antioquia;65 - 69;Masculino;113302
2022;Andina;Antioquia;70 - 74;Masculino;80001
2022;Andina;Antioquia;75 - 79;Masculino;51723
2022;Andina;Antioquia;80 - 84;Masculino;29150
2022;Andina;Antioquia;85 - 89;Masculino;24543
2023;Andina;Antioquia;0 - 4;Femenino;211983
2023;Andina;Antioquia;10 - 14;Femenino;231381
2023;Andina;Antioquia;15 - 19;Femenino;241696
2023;Andina;Antioquia;20 - 24;Femenino;271718
2023;Andina;Antioquia;25 - 29;Femenino;299405
2023;Andina;Antioquia;30 - 34;Femenino;290350
2023;Andina;Antioquia;35 - 39;Femenino;265130
2023;Andina;Antioquia;40 - 44;Femenino;248182
2023;Andina;Antioquia;45 - 49;Femenino;213917
2023;Andina;Antioquia;5 - 9;Femenino;228241
2023;Andina;Antioquia;50 - 54;Femenino;210169
2023;Andina;Antioquia;55 - 59;Femenino;217134
2023;Andina;Antioquia;60 - 64;Femenino;192704
2023;Andina;Antioquia;65 - 69;Femenino;152886
2023;Andina;Antioquia;70 - 74;Femenino;112083
2023;Andina;Antioquia;75 - 79;Femenino;75744
2023;Andina;Antioquia;80 - 84;Femenino;44223
2023;Andina;Antioquia;85 - 89;Femenino;36931
2023;Andina;Antioquia;0 - 4;Masculino;220077
2023;Andina;Antioquia;10 - 14;Masculino;240958
2023;Andina;Antioquia;15 - 19;Masculino;249680
2023;Andina;Antioquia;20 - 24;Masculino;275951
2023;Andina;Antioquia;25 - 29;Masculino;300409
2023;Andina;Antioquia;30 - 34;Masculino;288530
2023;Andina;Antioquia;35 - 39;Masculino;256703
2023;Andina;Antioquia;40 - 44;Masculino;229795
2023;Andina;Antioquia;45 - 49;Masculino;187096
2023;Andina;Antioquia;5 - 9;Masculino;238348
2023;Andina;Antioquia;50 - 54;Masculino;176143
2023;Andina;Antioquia;55 - 59;Masculino;177641
2023;Andina;Antioquia;60 - 64;Masculino;153504
2023;Andina;Antioquia;65 - 69;Masculino;117911
2023;Andina;Antioquia;70 - 74;Masculino;83333
2023;Andina;Antioquia;75 - 79;Masculino;53980
2023;Andina;Antioquia;80 - 84;Masculino;30252
2023;Andina;Antioquia;85 - 89;Masculino;24172
2024;Andina;Antioquia;0 - 4;Femenino;207908
2024;Andina;Antioquia;10 - 14;Femenino;230981
2024;Andina;Antioquia;15 - 19;Femenino;239135
2024;Andina;Antioquia;20 - 24;Femenino;265851
2024;Andina;Antioquia;25 - 29;Femenino;298191
2024;Andina;Antioquia;30 - 34;Femenino;295161
2024;Andina;Antioquia;35 - 39;Femenino;269575
2024;Andina;Antioquia;40 - 44;Femenino;253271
2024;Andina;Antioquia;45 - 49;Femenino;219757
2024;Andina;Antioquia;5 - 9;Femenino;227774
2024;Andina;Antioquia;50 - 54;Femenino;208295
2024;Andina;Antioquia;55 - 59;Femenino;216996
2024;Andina;Antioquia;60 - 64;Femenino;198346
2024;Andina;Antioquia;65 - 69;Femenino;159469
2024;Andina;Antioquia;70 - 74;Femenino;117639
2024;Andina;Antioquia;75 - 79;Femenino;79980
2024;Andina;Antioquia;80 - 84;Femenino;47031
2024;Andina;Antioquia;85 - 89;Femenino;37785
2024;Andina;Antioquia;0 - 4;Masculino;215850
2024;Andina;Antioquia;10 - 14;Masculino;240651
2024;Andina;Antioquia;15 - 19;Masculino;246960
2024;Andina;Antioquia;20 - 24;Masculino;270566
2024;Andina;Antioquia;25 - 29;Masculino;299582
2024;Andina;Antioquia;30 - 34;Masculino;294043
2024;Andina;Antioquia;35 - 39;Masculino;262462
2024;Andina;Antioquia;40 - 44;Masculino;236340
2024;Andina;Antioquia;45 - 49;Masculino;193914
2024;Andina;Antioquia;5 - 9;Masculino;237709
2024;Andina;Antioquia;50 - 54;Masculino;175111
2024;Andina;Antioquia;55 - 59;Masculino;177523
2024;Andina;Antioquia;60 - 64;Masculino;157952
2024;Andina;Antioquia;65 - 69;Masculino;122747
2024;Andina;Antioquia;70 - 74;Masculino;87009
2024;Andina;Antioquia;75 - 79;Masculino;56496
2024;Andina;Antioquia;80 - 84;Masculino;31609
2024;Andina;Antioquia;85 - 89;Masculino;24052
2025;Andina;Antioquia;0 - 4;Femenino;203920
2025;Andina;Antioquia;10 - 14;Femenino;230633
2025;Andina;Antioquia;15 - 19;Femenino;236969
2025;Andina;Antioquia;20 - 24;Femenino;260073
2025;Andina;Antioquia;25 - 29;Femenino;294864
2025;Andina;Antioquia;30 - 34;Femenino;298731
2025;Andina;Antioquia;35 - 39;Femenino;274713
2025;Andina;Antioquia;40 - 44;Femenino;256813
2025;Andina;Antioquia;45 - 49;Femenino;226936
2025;Andina;Antioquia;5 - 9;Femenino;226572
2025;Andina;Antioquia;50 - 54;Femenino;207221
2025;Andina;Antioquia;55 - 59;Femenino;215403
2025;Andina;Antioquia;60 - 64;Femenino;203356
2025;Andina;Antioquia;65 - 69;Femenino;165924
2025;Andina;Antioquia;70 - 74;Femenino;123343
2025;Andina;Antioquia;75 - 79;Femenino;84286
2025;Andina;Antioquia;80 - 84;Femenino;50017
2025;Andina;Antioquia;85 - 89;Femenino;38867
2025;Andina;Antioquia;0 - 4;Masculino;211724
2025;Andina;Antioquia;10 - 14;Masculino;240485
2025;Andina;Antioquia;15 - 19;Masculino;244664
2025;Andina;Antioquia;20 - 24;Masculino;265219
2025;Andina;Antioquia;25 - 29;Masculino;296639
2025;Andina;Antioquia;30 - 34;Masculino;298146
2025;Andina;Antioquia;35 - 39;Masculino;268715
2025;Andina;Antioquia;40 - 44;Masculino;241463
2025;Andina;Antioquia;45 - 49;Masculino;202135
2025;Andina;Antioquia;5 - 9;Masculino;236268
2025;Andina;Antioquia;50 - 54;Masculino;174903
2025;Andina;Antioquia;55 - 59;Masculino;176278
2025;Andina;Antioquia;60 - 64;Masculino;161926
2025;Andina;Antioquia;65 - 69;Masculino;127541
2025;Andina;Antioquia;70 - 74;Masculino;90866
2025;Andina;Antioquia;75 - 79;Masculino;59057
2025;Andina;Antioquia;80 - 84;Masculino;33104
2025;Andina;Antioquia;85 - 89;Masculino;24051
2026;Andina;Antioquia;0 - 4;Femenino;201245
2026;Andina;Antioquia;10 - 14;Femenino;230343
2026;Andina;Antioquia;15 - 19;Femenino;235211
2026;Andina;Antioquia;20 - 24;Femenino;254763
2026;Andina;Antioquia;25 - 29;Femenino;289780
2026;Andina;Antioquia;30 - 34;Femenino;300962
2026;Andina;Antioquia;35 - 39;Femenino;280227
2026;Andina;Antioquia;40 - 44;Femenino;259427
2026;Andina;Antioquia;45 - 49;Femenino;234632
2026;Andina;Antioquia;5 - 9;Femenino;223454
2026;Andina;Antioquia;50 - 54;Femenino;207373
2026;Andina;Antioquia;55 - 59;Femenino;212834
2026;Andina;Antioquia;60 - 64;Femenino;207449
2026;Andina;Antioquia;65 - 69;Femenino;172201
2026;Andina;Antioquia;70 - 74;Femenino;129220
2026;Andina;Antioquia;75 - 79;Femenino;88668
2026;Andina;Antioquia;80 - 84;Femenino;53180
2026;Andina;Antioquia;85 - 89;Femenino;40222
2026;Andina;Antioquia;0 - 4;Masculino;209085
2026;Andina;Antioquia;10 - 14;Masculino;240351
2026;Andina;Antioquia;15 - 19;Masculino;242853
2026;Andina;Antioquia;20 - 24;Masculino;260187
2026;Andina;Antioquia;25 - 29;Masculino;292022
2026;Andina;Antioquia;30 - 34;Masculino;300773
2026;Andina;Antioquia;35 - 39;Masculino;275207
2026;Andina;Antioquia;40 - 44;Masculino;245672
2026;Andina;Antioquia;45 - 49;Masculino;210940
2026;Andina;Antioquia;5 - 9;Masculino;232760
2026;Andina;Antioquia;50 - 54;Masculino;175979
2026;Andina;Antioquia;55 - 59;Masculino;174299
2026;Andina;Antioquia;60 - 64;Masculino;165223
2026;Andina;Antioquia;65 - 69;Masculino;132243
2026;Andina;Antioquia;70 - 74;Masculino;94897
2026;Andina;Antioquia;75 - 79;Masculino;61688
2026;Andina;Antioquia;80 - 84;Masculino;34726
2026;Andina;Antioquia;85 - 89;Masculino;24221
2027;Andina;Antioquia;0 - 4;Femenino;199611
2027;Andina;Antioquia;10 - 14;Femenino;230039
2027;Andina;Antioquia;15 - 19;Femenino;233891
2027;Andina;Antioquia;20 - 24;Femenino;250108
2027;Andina;Antioquia;25 - 29;Femenino;283552
